,subject,month,day,year,city,region1,postal_code,lat,lng,stance
2483, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Lyndonville,NY,14098-9780,43.3256975,-78.462541,0
2484, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Ithaca,NY,14850-2236,42.468041887629774,-76.48526397911331,0
2485, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Painted Post,NY,14870-9053,42.1709095,-77.12135074828768,0
2486, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Shokan,NY,12481-5307,41.9763572,-74.19776540000001,0
2487, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Brooklyn,NY,11234-3123,40.62179907894737,-73.93119721052632,0
2489, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,tonawanda,NY,14120,43.03628173809525,-78.8708139047619,0
2490, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Henrietta,NY,14467-9731,43.05173905,-77.57985731616125,0
2493, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Rochester,NY,14620,43.1346932,-77.5946957,0
2495, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Pittsford,NY,14534-3630,43.0543449027264,-77.49256368197186,0
2496, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Buffalo,NY,,42.9429717,-78.8504495,0
2497, Greenidge Generation Power Plant ,10.0,19.0,21.0,Rochester,NY,14612,43.2768386,-77.702805,0
2498, Greenidge Generation Power Plant ,11.0,7.0,21.0,Clinton Corners,NY,12514,41.8278766,-73.7653305,0
2499, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,Victor,NY,14564,42.963833,-77.45303,0
2500, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Pittsford,NY,14534,43.0642309,-77.47601775237665,0
2501, Save NY from Climate-Killing Cryptocurrency ,11.0,1.0,21.0,Stone Ridge,NY,12484,41.856301,-74.131887,0
2503, Greenidge Generation Power Plant ,10.0,12.0,21.0,Albany,NY,12203,42.6894625,-73.87643809999999,0
2504, Greenidge Generation Power Plant ,10.0,31.0,21.0,Scarsdale,NY,10583,40.9747159,-73.7884025,0
2505, Deny Greenidge's Title V Air Permit ,11.0,20.0,21.0,Van Etten,NY,14889-9522,42.275744,-76.56135649999997,0
2506, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10065,40.76567071428571,-73.962587,0
2508, Greenidge Generation Power Plant ,10.0,12.0,21.0,Buffalo,NY,14209,42.92523362012899,-78.87056883709748,0
2509, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Clinton,NY,13323,43.0402445,-75.3750979,0
2511, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Cazenovia,NY,13035,42.925225,-75.8526817,0
2513, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Hartsdale,NY,10530,41.027244200000005,-73.8053849,0
2514, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Congers,NY,10920,41.147769700000005,-73.93199109999999,0
2516, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Hastings On Hudson,NY,10706,40.99279936778067,-73.88249490685612,0
2517, Save NY from Climate-Killing Cryptocurrency ,11.0,15.0,21.0,Freeville,NY,13068,42.53829,-76.30217235,0
2518, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Keuka Park,NY,14478-9546,42.545691600000005,-77.14283,0
2519, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10038,40.711429200000005,-74.0063323,0
2520, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Cornwall,NY,12518,41.4417998,-74.04007155009107,0
2522, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Stream,NY,11580-4938,40.66730075,-73.72718105316098,0
2523, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Nanuet,NY,10954-2627,41.0915564,-74.0205708,0
2524, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Luzerne,NY,12846,43.3214438,-73.8283268,0
2527, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Little Falls,NY,13365-1547,43.047721,-74.854975,0
2529, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,New York,NY,10028-4522,40.7770995,-73.9517506,0
2531, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,Yorkville,NY,13495-1320,43.1159218,-75.27729129999999,0
2532, Save NY from Climate-Killing Cryptocurrency ,11.0,2.0,21.0,Farmington,NY,14425,42.991252,-77.36803,0
2533, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Walton,NY,13856,42.2137519,-75.1002859,0
2534, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Tonawanda,NY,14120,43.0480304,-78.8355219,0
2537, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Watkins Glen,NY,14891,42.37829463423779,-76.87326959672356,0
2539, Greenidge Generation Power Plant ,10.0,19.0,21.0,New York,NY,10028,40.7754106,-73.95614040000001,0
2540, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Brooklyn,NY,11201,40.70233029999999,-73.98741770000001,0
2541, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,TONAWANDA,NY,14120,43.057927023002215,-78.84785598324058,0
2542, Greenidge Generation Power Plant ,10.0,10.0,21.0,Yonkers,NY,10705,40.9206839,-73.9052146,0
2543, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Brooklyn,NY,11230-1902,40.63582383673469,-73.9592431632653,0
2544, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Rochester,NY,14617,43.2125846,-77.5925168,0
2545, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Carmel,NY,10512,41.452876399999994,-73.6343162,0
2546, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Altamont,NY,12009-5902,42.7267824,-74.0657925,0
2547, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Albany,NY,12206,42.67722921428571,-73.79077667857143,0
2548, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Sand Lake,NY,12196,42.63953789999999,-73.61904159113756,0
2550, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Schenectady,NY,12309,42.776881200000005,-73.8488664,0
2551, Greenidge Generation Power Plant ,10.0,5.0,21.0,Rochester,NY,14607,43.150212444444435,-77.60302,0
2552, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Penn Yan,NY,14527,42.667119,-76.932191,0
2555, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Brooklyn,NY,11238-1505,40.686994875,-73.96850087499998,0
2557, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Pleasantville,NY,10570-1935,41.13833025,-73.7962441337709,0
2558, Greenidge Generation Power Plant ,10.0,5.0,21.0,Vestal,NY,13850,42.058614500000004,-76.0403631,0
2559, Save NY from Climate-Killing Cryptocurrency ,11.0,1.0,21.0,Saratoga Springs,NY,12866,43.0791847,-73.77479960000002,0
2561, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Webster,NY,14580,43.243427600000004,-77.44644040000001,0
2562, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10022,40.756042040816325,-73.96911595918367,0
2563, Greenidge Generation Power Plant ,11.0,17.0,21.0,Delmar,NY,12054,42.6125963,-73.8667265,0
2564, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Irvington,NY,10533,41.040102399999995,-73.87063590000001,0
2565, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10024,40.787791799999994,-73.98081064897194,0
2567, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Woodstock,NY,12498,42.0201141,-74.08401529999999,0
2569, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Rochester,NY,14617,43.2446498,-77.5998877,0
2570, Greenidge Generating Station ,11.0,10.0,21.0,Meredith,Delaware,,42.40049570000001,-74.9570371,0
2572, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Batavia,NY,14020,42.99127933333334,-78.18529777083333,0
2573, Greenidge Generation Power Plant ,10.0,22.0,21.0,Putnam Valley,NY,10579,41.3700055,-73.8316818,0
2574, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Elmira,NY,14903-9379,42.1314105,-76.91470063039569,0
2575, Greenidge Generation Power Plant ,10.0,6.0,21.0,Irondequoit,NY,14617,43.24418931034483,-77.5902567586207,0
2576, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Stony Point,NY,10980,41.2385844,-74.0063614,0
2577, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,New Paltz,NY,12561,41.74061705,-74.07206401398606,0
2578, Greenidge ,11.0,16.0,21.0,Ithaca,NY,14850,42.46760545949175,-76.49278575053762,0
2581, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Albany,NY,12203,42.66423348619556,-73.80753537299995,0
2582, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Hadley,NY,12835,43.32144750000001,-73.95750489625851,0
2584, Deny Greenidge's Title V Air Permit ,11.0,18.0,21.0,Fayetteville,NY,13066-1425,43.032046,-76.003024,0
2585, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Germantown,NY,12526,42.1236293,-73.8691975,0
2586, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Poughkeepsie,NY,12603-5103,41.6527437,-73.8925397,0
2587, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Penn Yan,NY,14527,42.7491301,-76.97265390000001,0
2588, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Hurley,NY,12491,42.0088552,-74.10061529999999,0
2589, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Forestport,NY,13338,43.4576504,-75.17991740000001,0
2590, Save NY from Climate-Killing Cryptocurrency ,11.0,4.0,21.0,Pittsford,NY,14534,43.07388805,-77.53557659459177,0
2591, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Brooklyn,NY,11205-5213,40.69388933333333,-73.97802433333334,0
2592, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Hammondsport,NY,14840,42.528622,-77.15202035335196,0
2593, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,New York,NY,10036,40.762121,-73.99564456,0
2596, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Wappingers Falls,NY,12590,41.6429167,-73.853808,0
2598, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Plattsburgh,NY,12901,44.752616499999995,-73.47372672744359,0
2600, Greenidge Generation Power Plant ,10.0,7.0,21.0,Sleepy Hollow,NY,10591,41.0896637,-73.859248,0
2601, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Brooklyn,NY,11209-4917,40.62312110204082,-74.03402908163265,0
2602, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Yonkers,NY,10704-3714,40.9081671,-73.8564866,0
2603, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Lodi,NY,14860-9677,42.58251416475587,-76.87208825188824,0
2604, Greenidge Generation Power Plant ,10.0,19.0,21.0,Huntington Station,NY,11746,40.8257804,-73.3961403,0
2605, Deny Greenidge's Title V Air Permit ,10.0,28.0,21.0,New York,NY,10037-3202,40.81128748979592,-73.93982946938777,0
2606, Greenidge Generation Power Plant ,10.0,5.0,21.0,Poughkeepsie,NY,12604,41.686786,-73.89569709999999,0
2607, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Rochester,NY,14607,43.1468976,-77.5896313,0
2608, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,New York,NY,10040,40.85686101321942,-73.93710350655364,0
2610, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Lynbrook,NY,11563,40.65572245,-73.66164044059809,0
2611, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Trumansburg,NY,14886,42.514662799999996,-76.62558829999999,0
2613, Deny Greenidge's Title V Air Permit ,10.0,7.0,21.0,New York,NY,10028-5962,40.7728219,-73.9491545,0
2614, Deny Greenidge's Title V Air Permit ,11.0,17.0,21.0,Hector,NY,14841-9710,42.50005186034449,-76.88764354408815,0
2615, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Bronx,NY,10471,40.90706971428572,-73.9013021632653,0
2616, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Cortlandt Manor,NY,10567,41.3075442,-73.8838816,0
2617, Save NY from Climate-Killing Cryptocurrency ,11.0,3.0,21.0,Ossining,NY,10562,41.217839,-73.7845038,0
2618, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Ithaca,NY,14850,42.43343557229953,-76.47336306533231,0
2620, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10025,40.797694799999995,-73.97165090000001,0
2621, Save NY from Climate-Killing Cryptocurrency ,11.0,15.0,21.0,Wolcott,NY,14590,43.2438930657508,-76.79447054143466,0
2622, Deny Greenidge's Title V Air Permit ,11.0,13.0,21.0,Dresden,NY,14441-9701,42.6909295,-76.95800204577922,0
2623, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Staten Island,NY,10306,40.565163,-74.10144134782608,0
2624, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Staten Island,NY,10306,40.5672028,-74.13850440000002,0
2625, Greenidge Generation Power Plant ,10.0,6.0,21.0,New York,NY,10027,40.81259535,-73.95812869412181,0
2626, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,New York,NY,10030-2960,40.816096122448975,-73.94371846938775,0
2627, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Rensselaerville,NY,12147,42.5175402,-74.1418426,0
2630, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,Rochester,NY,14617-5641,43.213413,-77.6081822,0
2631, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,New York,NY,10028-3052,40.77796579591837,-73.95384767346937,0
2633, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Ithaca,NY,14850-4211,42.442800899999995,-76.49819120000001,0
2634, Air Title V Facility Permit ,11.0,17.0,21.0,Victor,NY,14564,42.98688233143017,-77.45072892514973,0
2635, Greenidge Generation Power Plant ,10.0,5.0,21.0,Buffalo,NY,14214,42.93791470000001,-78.8451434,0
2636, Greenidge Generation Power Plant ,11.0,5.0,21.0,Queens,NY,11102,40.77356620000001,-73.91920733517951,0
2638, Save NY from Climate-Killing Cryptocurrency ,11.0,14.0,21.0,Ithaca,NY,14850,42.422348672635756,-76.59969031113472,0
2639, Greenidge Generation Power Plant ,10.0,22.0,21.0,New York,NY,10011,40.746183,-73.9987749,0
2640, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Garrison,NY,10524,41.3737819,-73.9099596,0
2641, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Brooktondale,NY,14817,42.36176465,-76.38169563685888,0
2642, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Brooklyn,NY,11201-6259,40.689643,-73.9945055,0
2643, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Brooklyn,NY,11224,40.578560375,-74.0106045,0
2644, Greenidge Generation Power Plant ,11.0,5.0,21.0,Sag Harbor,NY,11963,40.996758,-72.28770531863957,0
2645, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Baldwin,NY,11510,40.6715375,-73.6162708,0
2647, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Yorktown Heights,NY,10598-3721,41.2865886,-73.7939429,0
2648, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Riverhead,NY,11901,40.96285035,-72.58043699597573,0
2649, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Brooklyn,NY,11217,40.67780841666667,-73.98174908333333,0
2650, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Hyde Park,NY,12538,41.7826721,-73.9412897,0
2651, Save NY from Climate-Killing Cryptocurrency ,11.0,9.0,21.0,Buffalo,NY,14216,42.9380264,-78.8745108,0
2653, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,Newark,NY,14513,43.097544,-77.0532359221124,0
2655, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Scottsville,NY,14546,43.023537899999994,-77.76170859999999,0
2659, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Merrick,NY,11566-2101,40.6827231,-73.55732370000003,0
2660, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Woodstock,NY,12498-1206,42.048865299999996,-74.1229142,0
2661, Greenidge Generation Power Plant ,10.0,5.0,21.0,Jervis,NY,12771,41.3712488,-74.6890829,0
2662, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,Los angeles,CA,90046-5607,34.09106073402102,-118.3516920510006,0
2663, Deny Greenidge's Title V Air Permit ,10.0,18.0,21.0,Batavia,NY,14020-1800,42.99889194881502,-78.19311018901399,0
2664, Save NY from Climate-Killing Cryptocurrency ,11.0,14.0,21.0,Wynantskill,NY,12198,42.699515999999996,-73.64488990000001,0
2665, Greenidge Generation Power Plant ,10.0,12.0,21.0,New York,NY,10035,40.800404428571426,-73.93766985714286,0
2666, Greenidge Generation Power Plant ,10.0,5.0,21.0,New Rochelle,NY,10804,40.9450031,-73.7946551,0
2667, Greenidge Generation Power Plant ,10.0,5.0,21.0,Valatie,NY,12184,42.4242424,-73.6273364,0
2668, Greenidge Generation Power Plant ,10.0,5.0,21.0,Gloversville,NY,12078,43.04955647120275,-74.32615803497049,0
2669, Deny Greenidge's Title V Air Permit ,11.0,19.0,21.0,Geneva,NY,14456-3235,42.853845,-76.981297,0
2670, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Elmira,NY,14905,42.08134552631578,-76.82963105263158,0
2671, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Skaneateles,NY,13152,42.984234,-76.4427988,0
2672, Greenidge Generation Power Plant ,11.0,5.0,21.0,Adams Center,NY,13606,43.87364397581505,-76.00317444724071,0
2673, Greenidge Generation Power Plant ,10.0,19.0,21.0,Plain,NY,13339,42.9523365,-74.76441170000001,0
2674, Greenidge Generation Power Plant ,11.0,5.0,21.0,New York,NY,10027,40.812844500000004,-73.95874616111706,0
2675, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,Lagrangeville,NY,12540,41.6546037,-73.78214870000001,0
2676, Greenidge Generation Power Plant ,10.0,5.0,21.0,Falconer,NY,14733,42.123283836734686,-79.2005740612245,0
2677, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Fairport,NY,14450,43.096387299999996,-77.39224759999999,0
2678, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Garrison,NY,10524,41.364539,-73.922792,0
2680, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,New York,NY,10017-1681,40.75382804081632,-73.96776520408162,0
2682, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Chappaqua,NY,10514,41.153420399999995,-73.7840176,0
2683, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Cortland,NY,13045,42.6117645,-76.16047590000001,0
2685, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Brooklyn,NY,11215,40.678843,-73.989168,0
2686, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Brooklyn,NY,11201-1752,40.6986992,-73.9922334,0
2687, Greenidge Generation Power Plant ,10.0,22.0,21.0,Tupper Lake,NY,12986,44.223757,-74.464602,0
2688, Greenidge Generation Power Plant ,10.0,19.0,21.0,Milton,NY,12547,41.653638,-73.9800467,0
2689, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,New York,NY,10025,40.7930625,-73.96987875,0
2690, Greenidge Generation Power Plant ,10.0,22.0,21.0,Buffalo,NY,14225,42.9309564,-78.7102085,0
2691, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10128,40.78351116326532,-73.94721863265306,0
2692, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Penn Yan.,NY,14527,42.6701295,-77.03959110126128,0
2693, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,Canaan,NY,12029-2706,42.378355600000006,-73.4316238,0
2695, Greenidge Generation Power Plant ,11.0,5.0,21.0,Averill Park,NY,12018,42.650276299999994,-73.5598608,0
2696, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Trumansburg,NY,14886,42.50957605,-76.64788025819487,0
2698, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Endicott,NY,13760,42.10524470000001,-76.0224252,0
2699, Save NY From Climate Killing Cryptocurrency ,11.0,19.0,21.0,Shrub Oak,NY,10588,41.33506799431883,-73.82092449123701,0
2700, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Mohegan Lake,NY,10547,41.306689899999995,-73.84695090000001,0
2701, Greenidge Generating Station ,11.0,18.0,21.0,Rye,NY,10580,40.9867074375,-73.68552571875,0
2702, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Woodmere,NY,11598-2333,40.63896075,-73.72674060262314,0
2704, Greenidge Generation Power Plant ,10.0,5.0,21.0,Albany,NY,12203,42.7116296,-73.8782944,0
2705, Save NY from Climate-Killing Cryptocurrency ,11.0,19.0,21.0,Ithaca,NY,14850,42.44891885,-76.5013979,0
2706, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Roosevelt,NY,11575,40.6829362,-73.579801,0
2707, Save NY from Climate-Killing Cryptocurrency ,11.0,14.0,21.0,Penn Yan,NY,14527,42.670596999999994,-76.9360325,0
2708, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Unknown,New York,,43.542487,-73.409684,0
2709, Deny Greenidge's Title V Air Permit ,11.0,20.0,21.0,Hudson Falls,NY,12839-2340,43.298911,-73.5814453,0
2711, Greenidge Generation Power Plant ,10.0,6.0,21.0,Stony Brook,NY,11790,40.9261521,-73.13503339038462,0
2712, Dresden Bitcoin Operation ,10.0,11.0,21.0,Keuka Park,NY,,42.5072466,-77.12517240000001,0
2713, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Penfield,NY,14526,43.128608899999996,-77.4697944,0
2714, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,Albany,NY,12203-2105,42.674224479131375,-73.79924596797323,0
2715, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Saratoga Springs,NY,12866,43.08874470000001,-73.7533202,0
2716, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Albany,NY,12208,42.662948941176474,-73.80433988235293,0
2717, Save NY from Climate-Killing Cryptocurrency ,11.0,1.0,21.0,Tonawanda,NY,14120,43.04934730419303,-78.88533410357225,0
2718, Save NY from Climate-Killing Cryptocurrency ,11.0,16.0,21.0,Geneva,NY,14456,42.838274,-76.93035449999998,0
2719, Deny Greenidge's Title V Air Permit ,11.0,16.0,21.0,Rochester,NY,14621-1025,43.1982201,-77.6147293,0
2720, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,Hopewell Junction,NY,12533,41.5731482,-73.8232475,0
2721, Deny Greenidge's Title V Air Permit ,10.0,5.0,21.0,Roosevelt,NY,11575-1602,40.68243629999999,-73.58289930000001,0
2722, Save NY from Climate-Killing Cryptocurrency ,11.0,14.0,21.0,Pittsford,NY,14534,43.0866229,-77.50048000000001,0
2723, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Sand Lake,NY,12196,42.6360382,-73.6178651316702,0
2724, Deny Greenidge's Title V Air Permit ,10.0,28.0,21.0,Astoria,NY,11105-2507,40.7652814,-73.9226961,0
2725, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10025,40.7939282,-73.9694811,0
2726, Save NY from Climate-Killing Cryptocurrency ,11.0,15.0,21.0,Hector,NY,14841,42.539040500000006,-76.848167,0
2727, Deny Greenidge's Title V Air Permit ,10.0,6.0,21.0,Ridge,NY,11961-1902,40.89470085,-72.90280820000001,0
2728, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Ithaca,NY,14850,42.40945418156994,-76.47784160862624,0
2729, Deny Greenidge's Title V Air Permit ,11.0,15.0,21.0,Milton,NY,12547-5226,41.6648705,-73.99636009999999,0
2730, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Potsdam,NY,13676,44.66887015,-74.97664110744684,0
2731, Save NY from Climate-Killing Cryptocurrency ,10.0,31.0,21.0,New paltz,NY,12561,41.763977600000004,-74.0985611,0
2732, Save NY from Climate-Killing Cryptocurrency ,11.0,13.0,21.0,Dresden,NY,14441,42.6909295,-76.95800204577922,0
2733, Greenidge Generation Power Plant ,11.0,6.0,21.0,New City,NY,10956,41.1421391,-74.0051416,0
2737, Save NY from Climate-Killing Cryptocurrency ,11.0,17.0,21.0,Geneseo,NY,14454,42.8026498091469,-77.79799599708896,0
2738, Greenidge Generation Power Plant ,10.0,5.0,21.0,Bronx,NY,10462,40.852465905405396,-73.86625236486485,0
2739, Greenidge Generation Power Plant ,10.0,5.0,21.0,New York,NY,10027,40.8131263,-73.95932966861942,0
2741, Deny Greenidge's Title V Air Permit ,10.0,3.0,21.0,Brooklyn,NY,11217-1751,40.687515545454545,-73.98403772727272,0
2742, Save NY from Climate-Killing Cryptocurrency ,11.0,18.0,21.0,Burdett,NY,14818,42.4809376,-76.86180290000001,0
2744, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Edward,NY,12828,43.2644756,-73.59051720000001,1
2745, Greenidge Generation Power Plant ,11.0,5.0,21.0,Syracuse,NY,13210,43.0285033,-76.11940329999999,0
2746, Deny Greenidge's Title V Air Permit ,10.0,7.0,21.0,Brooklyn,NY,11222-5733,40.719156588235286,-73.93834476470589,0
2747, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Callicoon,NY,12723,41.7873092,-75.04118079999999,0
2748, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Holley,NY,14470,43.2540542,-78.0750914,0
2750, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Montgomery,NY,12549,41.5181291,-74.2313449,0
2751, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Sinai,NY,11766,40.9247116,-73.01424749173208,0
2753, Save NY from Climate-Killing Cryptocurrency ,11.0,1.0,21.0,Long Eddy,NY,12760,41.934928899999996,-75.0733908,0
2754, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Rochester,NY,14624,43.134077399999995,-77.7145584,0
2755, Save NY from Climate-Killing Cryptocurrency ,11.0,1.0,21.0,Rochester,NY,14609,43.179981,-77.5588413,0
2756, Save NY from Climate-Killing Cryptocurrency ,10.0,30.0,21.0,Rochester,NY,14620,43.1354672,-77.599193,0
2757, Greenidge Generation Power Plant ,10.0,5.0,21.0,Rochester,NY,14621,43.1943439,-77.6141679,0
2758, Greenidge Generation Power Plant ,11.0,7.0,21.0,Centerport,NY,11721,40.88023455,-73.35347683602534,0
2759, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Saugerties,NY,12477,42.0480231,-73.96271899999999,0
2760, Save NY from Climate-Killing Cryptocurrency ,10.0,29.0,21.0,Liverpool,NY,13090,43.1526512,-76.20805240000001,0
